id-berita,url,content per paragraf,content_stopwords
259,https://tekno.sindonews.com/read/707921/776/asus-expertbook-b1400-laptop-powerful-untuk-umkm-dan-sekolah-1646834603,"Tipis dan Ringan Meski hadir dengan fitur yang berlimpah, ASUS ExpertBook B1400 tetap mampu tampil dengan ukuran bodi yang ringkas dan ringan. Bobotnya yang hanya 1,45Kg dan ketebalannya yang tidak mencapai 2cm membuat laptop ini dapat dibawa bepergian dengan mudah. Hal tersebut sangat penting bagi sebuah laptop bisnis yang memang harus memiliki desain portabel sehingga tetap nyaman digunakan di berbagai situasi. Salah satu rahasia portabilitas ASUS ExpertBook B1400 terdapat pada bezel layarnya yang sangat tipis. Hadir dengan teknologi NanoEdge Display, layar ExpertBook B1400 dapat tampil dengan bezel tipis yang membuat layarnya memiliki screen-to-body ratio hingga 84 persen.",tipis ringan hadir fitur limpah asus expertbook b tampil ukur bodi ringkas ringan bobot kg tebal capai cm laptop bawa pergi mudah buah laptop bisnis milik desain portabel nyaman situasi salah rahasia portabilitas asus expertbook b bezel layar tipis hadir teknologi nanoedge display layar expertbook b tampil bezel tipis layar milik screen-to-body ratio persen
259,https://tekno.sindonews.com/read/707921/776/asus-expertbook-b1400-laptop-powerful-untuk-umkm-dan-sekolah-1646834603,"Layarnya juga sudah mengantongi sertifikasi low-blue light emmission dari TÜV Rheinland. Artinya, layer ExpertBook B1400 memiliki tingkat radiasi cahaya biru yang sangat rendah dan aman untuk mata pada penggunaan jangka panjang. Tingkat radiasi cahaya biru yang rendah juga membuat mata tidak mudah lelah saat menggunakan laptop ini.",layar kantong sertifikasi low-blue light emmission t v rheinland arti layer expertbook b milik tingkat radiasi cahaya biru rendah aman mata jangka tingkat radiasi cahaya biru rendah mata mudah lelah laptop
262,https://tekno.sindonews.com/read/690333/776/biznet-hadirkan-layanan-internet-cepat-dan-stabil-di-kota-kupang-1645192940,"Selain itu, Biznet menghadirkan layanan untuk perumahan melalui layanan Biznet Home dengan beberapa pilihan paket yang sesuai dengan kebutuhan masyarakat di Kupang dengan harga mulai dari Rp 450,000/bulan dan kecepatan sampai dengan 50 Mbps. Informasi mengenai layanan Biznet yang tersedia di Kota Kupang dapat diakses melalui website biznet.id/kupang. “Harapan kami kedepannya, Biznet dapat menghadirkan layanan Internet yang mampu menjadi solusi bagi berbagai kebutuhan digital masyarakat. Dan tidak berhenti di sini saja, perluasan jaringan ini tentunya juga akan diikuti oleh perluasan jaringan di area dan wilayah lainnya di Nusa Tenggara Timur,” tutup Adi Kusma.CM",biznet hadir layan rumah layan biznet home pilih paket sesuai butuh masyarakat kupang harga rp cepat mbps informasi kena layan biznet sedia kota kupang akses website biznet id kupang harap biznet hadir layan internet solusi butuh digital masyarakat henti luas jaring luas jaring area wilayah nusa tenggara timur tutup adi kusma cm
266,https://tekno.sindonews.com/read/684945/776/abadikan-momen-valentine-dengan-samsung-s-series-berbasis-al-1644750151,"Keunggulan perangkat ini yang dikedepankan adalah bagian foto dan video. Baik Galaxy S22 5G dan S22+ 5G dibekali dengan kamera utama 50MP, telelens 10MP, dan ultra-wide lens 12MP. Dengan demikian, kamu akan mendapatkan tangkapan gambar dengan kualitas tertinggi. Saat merekam video, fitur Auto Framing-nya secara otomatis mengatur fokus dari kamera, sehingga kamera akan merekam orang dengan lebih jelas. Kedua perangkat ini didukung pula dengan pembaruan OIS dan teknologi VDIS yang meminimalkan getaran, sehingga kamu bisa mendapatkan video yang tajam walaupun kamu merekam sambil bergerak.",unggul perangkat foto video galaxy s g s g bekal kamera utama mp telelens mp ultra-wide lens mp tangkap gambar kualitas rekam video fitur auto framing-nya otomatis atur fokus kamera kamera rekam orang perangkat dukung ois teknologi vdis minimal getar video tajam rekam gerak
266,https://tekno.sindonews.com/read/684945/776/abadikan-momen-valentine-dengan-samsung-s-series-berbasis-al-1644750151,"Galaxy S22 5G Series juga menghadirkan Samsung Wallet. Samsung Wallet menggabungkan pembayaran digital dan berbagai macam data diri ke dalam sebuah tool untuk membuat rutinitas kamu jadi lebih simple, mulai dari menunjukkan kartu identitas hingga menggabungkan dokumen perjalanan sebelum melakukan penerbangan. Bagi kamu yang ingin mendapatkan Galaxy S22 5G dan S22+ 5G, bisa melakukan pre-order mulai 9 Februari 2022 dan berlangsung sampai 3 Maret 2022 di www.samsung.com/id. Galaxy S22 5G tersedia dengan harga mulai dari Rp11.999.000, sedangkan Galaxy S22+ 5G tersedia dengan harga mulai dari Rp14.999.000.",galaxy s g series hadir samsung wallet samsung wallet gabung bayar digital data buah tool rutinitas simple kartu identitas gabung dokumen jalan laku terbang galaxy s g s g laku pre-order februari langsung maret www samsung com id galaxy s g sedia harga rp galaxy s g sedia harga rp
268,https://tekno.sindonews.com/read/683585/776/resmi-diluncurkan-camera-king-huawei-p50-pro-hadirkan-pengalaman-fotografi-profesional-dengan-mudah-mulai-tanggal-11-februari-1644584570,"Patrick Ru, Country Head of Huawei CBG mengatakan, Huawei Seri P adalah bentuk semangatnya untuk terus menciptakan kualitas, estetika, dan pengalaman fotografi terbaik. “Dan sebagai legenda yang terlahir kembali, HUAWEI P50 Pro mengembalikan jantung fotografi kelas atas melalui kamera True to Life, HUAWEI XD Optik yang revolusioner, dan peningkatan kualitas fotografi seluler. Smartphone ini juga dirancang sebagai kamera klasik-instan yang menggabungkan bentuk menawan dan fungsi terdepan dalam desain cincin ganda yang ikonik,” katanya.",patrick ru country head of huawei cbg huawei seri p bentuk semangat cipta kualitas estetika alam fotografi legenda lahir huawei p pro jantung fotografi kelas kamera true to life huawei xd optik revolusioner tingkat kualitas fotografi seluler smartphone rancang kamera klasik-instan gabung bentuk tawan fungsi desain cincin ganda ikonik
268,https://tekno.sindonews.com/read/683585/776/resmi-diluncurkan-camera-king-huawei-p50-pro-hadirkan-pengalaman-fotografi-profesional-dengan-mudah-mulai-tanggal-11-februari-1644584570,"HUAWEI P50 Pro menampilkan Desain Kamera Dual-Matrix yang dirancang khusus untuk menghadirkan pengalaman fotografi profesional. Desain ini mengintegrasikan dua modul kamera dengan estetika cincin ganda dalam harmoni yang sempurna. Desain Kamera Dual-Matrix yang berdampak visual juga berfungsi sebagai ciri khas HUAWEI P50 Pro, yang memungkinkan siapa saja untuk langsung mengenalinya hanya dengan pandangan sekilas.",huawei p pro tampil desain kamera dual-matrix rancang khusus hadir alam fotografi profesional desain integrasi modul kamera estetika cincin ganda harmoni sempurna desain kamera dual-matrix dampak visual fungsi ciri khas huawei p pro langsung kenal pandang kilas
268,https://tekno.sindonews.com/read/683585/776/resmi-diluncurkan-camera-king-huawei-p50-pro-hadirkan-pengalaman-fotografi-profesional-dengan-mudah-mulai-tanggal-11-februari-1644584570,"Estetika yang Tercipta dari Balutan Filosofi Desain Murni dan Elegan. Sejak memulai debutnya, Huawei P Series selalu menghadirkan kombinasi sempurna antara estetika dan fotografi yang inovatif. Kini, HUAWEI P50 Pro memperkenalkan desain Kamera Dual-Matrix dengan struktur cincin gandanya sebagai fotografi klasik-instan, yang melambangkan kemungkinan tak terbatas dari kamera smartphone. Selain itu, setiap generasi HUAWEI P Series juga dirilis dalam warna-warna khas yang unik. HUAWEI P50 Pro tersedia dalam dua warna premium yang cantik, Cocoa Gold dan Golden Black.",estetika cipta balut filosofi desain murni elegan pulai debut huawei p series hadir kombinasi sempurna estetika fotografi inovatif huawei p pro kenal desain kamera dual-matrix struktur cincin ganda fotografi klasik-instan lambang batas kamera smartphone generasi huawei p series rilis warna khas unik huawei p pro sedia warna premium cantik cocoa gold golden black
268,https://tekno.sindonews.com/read/683585/776/resmi-diluncurkan-camera-king-huawei-p50-pro-hadirkan-pengalaman-fotografi-profesional-dengan-mudah-mulai-tanggal-11-februari-1644584570,"Dirancang aman dan kuat, EMUI 12 memiliki kinerja lebih baik dibandingkan versi sebelumnya. Ketuk, scroll, dan operasi lain yang lebih kompleks mampu diumpan balik dengan sangat responsif. Sistem operasi ini juga mampu mempertahankan kecepatan baca-tulisnya dengan sangat maksimal, bahkan di kala ruang penyimpanan tersisa sedikit dan setelah 36 bulan penggunaan. Selain itu, fitur keamanan terdistribusi memungkinkan pengaktifan kata sandi dan pengenalan wajah di beberapa perangkat, sehingga hanya pengguna terdaftar saja yang mendapatkan akses ke data.",rancang aman kuat emui milik kerja banding versi ketuk scroll operasi kompleks umpan responsif sistem operasi tahan cepat baca-tulisnya maksimal ruang simpan sisa fitur aman distribusi aktif sandi kenal wajah perangkat daftar akses data
268,https://tekno.sindonews.com/read/683585/776/resmi-diluncurkan-camera-king-huawei-p50-pro-hadirkan-pengalaman-fotografi-profesional-dengan-mudah-mulai-tanggal-11-februari-1644584570,"Aksesibilitas yang mudah dan nyaman dengan HUAWEI AppGallery. Sejak diluncurkan secara global pada 2018, HUAWEI AppGallery telah menyediakan beragam aplikasi yang dikembangkan melalui kerja sama dengan lebih dari 4,5 juta pengembang terdaftar. Bersama mereka, Huawei berkomitmen untuk terus menghadirkan aplikasi dan fungsi baru ke platform, dengan lebih dari 141.000 aplikasi terintegrasi dengan HMS (Layanan Seluler HUAWEI). Sekarang, HUAWEI AppGallery sudah menjadi salah satu dari tiga pasar aplikasi teratas secara global, serta tersedia di lebih dari 170 negara/wilayah dengan 550 juta pengguna aktif bulanan.",aksesibilitas mudah nyaman huawei appgallery luncur global huawei appgallery sedia agam aplikasi kembang kerja juta kembang daftar huawei komitmen hadir aplikasi fungsi platform aplikasi integrasi hms layan seluler huawei huawei appgallery salah pasar aplikasi global sedia negara wilayah juta aktif
271,https://tekno.sindonews.com/read/655545/776/6-merk-laptop-terbaik-untuk-mahasiswa-harga-murah-spesifikasi-melimpah-1642050071,"2. Laptop ASUS TUF Gaming FX505, Rekomendasi merk laptop terbaik berikutnya adalah ASUS TUF Gaming FX505. Selain dapat membantu aktifitas pekerjaan sekolah, kantor hingga kuliah, laptop keren dari Asus ini dapat menjalankan berbagai game keren favorit Anda dengan sangat baik dan juga lancar tanpa takut nge-lag. Laptop terbaik 2022 Asus TUF Gaming FX505 ditenagai oleh Prosesor i7, RAM 8 hingga 16 GB dengan sistem operasi windows 10 pro. Sedangkan sisi tampilan layar memiliki display 15.6? (16:9) LED-backlit FHD (1920×1080) Anti-Glare IPS-level 60Hz Panel with 45% NTSC. ASUS TUF Gaming FX505 sebuah laptop gaming kompak yang memiliki performa sangat baik mampu menjalankan beragam aktifitas mobile membantu Anda dengan handal. Salah satu laptop terbaik untuk mahasiswa dan pelajar yang bisa Anda beli di toko.",laptop asus tuf gaming fx rekomendasi merk laptop asus tuf gaming fx bantu aktifitas kerja sekolah kantor kuliah laptop keren asus jalan game keren favorit lancar takut nge-lag laptop asus tuf gaming fx tenaga prosesor i ram gb sistem operasi windows pro sisi tampil layar milik display led-backlit fhd anti-glare ips-level hz panel with ntsc asus tuf gaming fx buah laptop gaming kompak milik performa jalan agam aktifitas mobile bantu handal salah laptop mahasiswa ajar beli toko
274,https://tekno.sindonews.com/read/638045/776/asus-expertbook-b7-flip-b7402-laptop-5g-convertible-premium-untuk-bisnis-1640329976,"Daya Tahan dan Keamanan Kelas Enterprise. Daya tahan adalah kualitas khas laptop ExpertBook. Pada ExpertBook B7 Flip, ASUS menghadirkan penguatan struktural paduan magnesium-aluminium untuk meningkatkan kekuatan sasis. Dukungan logam membantu mengurangi interferensi internal yang dapat memengaruhi sinyal nirkabel, dan juga memperkuat area palm rest. Untuk mendukung struktur internal yang kokoh, 16 tiang penyangga menghubungkan pengencang internal ke dasar laptop.",daya tahan aman kelas enterprise daya tahan kualitas khas laptop expertbook expertbook b flip asus hadir kuat struktural padu magnesium-aluminium tingkat kuat sasis dukung logam bantu interferensi internal pengaruh sinyal nirkabel kuat area palm rest dukung struktur internal kokoh tiang sangga hubung encang internal dasar laptop
275,https://tekno.sindonews.com/read/635979/776/yuk-beri-kado-produk-ekosistem-terbaik-xiaomi-untuk-ibu-1640157127,"Kado Tahun Baru untuk Rumah yang Nyaman. Tidak ada salahnya untuk memulai langkah dalam memiliki rumah yang lebih segar dan nyaman pada 2022 dengan bantuan perangkat dari Xiaomi, yakni Xiaomi Smart Air Purifier 4 Pro dan Mi Vacuum Cleaner Light. Penjernih udara pintar ini bisa ditebus dengan harga Rp3,499,000, sementara penyedot debu tersedia dengan harga khusus Rp1,599,000.",kado rumah nyaman salah pulai langkah milik rumah segar nyaman bantu perangkat xiaomi xiaomi smart air purifier pro mi vacuum cleaner light jernih udara pintar tebus harga rp sedot debu sedia harga khusus rp
281,https://tekno.sindonews.com/read/605785/776/dibanderol-rp39-juta-ini-7-keunggulan-oppo-a95-1637478699,"7. Steady Video. Untuk perekaman video, OPPO A95 memiliki mode Steady Video serta Slow Slo-mo 720p pada 120 fps. OPPO sudah membenamkan teknologi Electronic Image Stabilization (EIS) dengan software untuk meredam getaran ketika memotret atau merekam video. Resolusi videonya mencapai 1080p atau 720p di 30 fps. EIS pada A95 menggunakan sensor khusus untuk mendeteksi gerakan, menginterpretasikan, kemudian memperbaiki frame per frame secara otomatis sehingga gambar dan video yang dihasilkan terlihat lebih tajam (stabil). Sementara kamera depannya memakai sensor 16 MP dengan fitur AI Beautification untuk memberikan efek kecantikan kulit yang lebih alami.",steady video rekam video oppo a milik mode steady video slow slo-mo p fps oppo benam teknologi electronic image stabilization eis software redam getar potret rekam video resolusi video capai p p fps eis a sensor khusus deteksi gerak interpretasi frame frame otomatis gambar video hasil lihat tajam stabil kamera pakai sensor mp fitur ai beautification efek cantik kulit alami
282,https://tekno.sindonews.com/read/604305/776/rekomendasi-hp-oppo-terbaru-2021-1637316700,"Oppo Reno 5F. Oppo Reno 5F memiliki ukuran layar 6,43 inch dengan resolusi layar 1080 x 2400 pixel. Sama seperti Oppo Reno 4F, smartphone ini memiliki ukuran layar yang penuh dengan kamera depan yang kecil pada bagian ujung sehingga membuat hp terlihat lebih berkelas. Bagian belakang smartphone ini juga memiliki desain yang menarik yakni dual tone dengan warna glossy. Terdapat empat buah kamera yang masing-masing memiliki resolusi 48MP + 8MP + 2Mp + 2MP. Sementara untuk kamera depan memiliki resolusi 32 MP. Dengan memori internal 128 GB dan RAM 8GB, smartphone ini memiliki baterai dengan kapasitas 4.310 mAH dengan fitur fast charging 30 W.",oppo reno f oppo reno f milik ukur layar inch resolusi layar x pixel oppo reno f smartphone milik ukur layar penuh kamera ujung hp lihat kelas smartphone milik desain tarik dual tone warna glossy buah kamera milik resolusi mp mp mp mp kamera milik resolusi mp memori internal gb ram gb smartphone milik baterai kapasitas mah fitur fast charging w
